facies,median_decrease,std_decrease,median_decrease_pct,std_decrease_pct
T1,0.0027261390893337724,0.0013747286032869967,40.69837279703652,37.747196219293045
T2,0.0022768438962666136,0.005053541734333214,26.26073559279004,33.76141798102262
T3,0.0023938742060064383,0.0009858962547218575,12.254928783139594,4.895367564581815
T4,0.00523935786435145,0.0019677058961721514,17.114588622323783,7.976805002064244
T5,0.008822185648015058,0.006817669593291803,42.536601104696295,15.238959951611676
T6,0.010769419583396243,0.00566183420126982,31.83424957443429,8.34624510592817
T7,0.016229660090429747,0.044325407989686955,37.78378973583945,13.913383586437561
T8,0.02870774356914968,0.011070588752793984,35.7510464603684,16.97331529714995
